SampleName,Phylogroup,Subphylogroup,Lineage,NewTreeTipLabel,type,subtype,GeneCount,GeneNames
7PB4C_16YC77,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC78,A,A.3,acera83,Family 7 - Adult 2 - Lineage 83 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC78,A,A.3,acera83,Family 7 - Adult 2 - Lineage 83 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC81,K,K.1.2,acera3,Family 7 - Adult 2 - Lineage 3 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cse2gr11_I-E_6;Cas__cas1_I-E_1;Cas__cas3_I_2;Cas__cas2_I-E_1;Cas__cas7_I-E_16;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas8e_I-E_5;Cas__cas5_I-E_13
7PB4C_16YC82,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC82,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC83,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC83,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC84,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC84,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC85,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC85,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC86,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4C_16YC86,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC86,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4C_16YC86,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4C_16YC86,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4C_16YC87,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC87,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC88,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC88,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC89,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4C_16YC89,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC89,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4C_16YC89,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4C_16YC89,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4C_16YC92,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC92,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,PsyrTA,PsyrTA,2,PsyrTA__PsyrT;PsyrTA__PsyrA
7PB4C_16YC92,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_I,3,RM__Type_I_REases;RM__Type_I_S;RM__Type_I_MTases
7PB4C_16YC92,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_16YC93,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4C_16YC93,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC93,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4C_16YC93,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4C_16YC93,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4C_16YC95,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4C_16YC95,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC95,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4C_16YC95,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4C_16YC95,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4C_16YC96,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_16YC96,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_Z01_1_23YDC_A11,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4C_Z01_1_23YDC_A11,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_Z01_1_23YDC_A11,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4C_Z01_1_23YDC_A11,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4C_Z01_1_23YDC_A11,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4C_Z01_3_23YDC_A33,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_Z01_3_23YDC_A33,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_Z01_4_23YDC_A44,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_Z01_4_23YDC_A44,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4C_Z01_5_23YDC_A55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4C_Z01_5_23YDC_A55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4C_Z01_5_23YDC_A55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4C_Z01_5_23YDC_A55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4C_Z01_5_23YDC_A55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_16YC11,A,A.3,acera83,Family 7 - Adult 2 - Lineage 83 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC11,A,A.3,acera83,Family 7 - Adult 2 - Lineage 83 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC13,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC13,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC17,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC17,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC18,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC18,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC19,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC19,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC2,K,K.1.2,acera4,Family 7 - Adult 2 - Lineage 4 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas8e_I-E_5;Cas__cas1_I-E_1;Cas__cas7_I-E_16;Cas__cas2_I-E_1;Cas__cse2gr11_I-E_6;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas3_I_2;Cas__cas5_I-E_13
7PB4F_16YC20,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_16YC20,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC20,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4F_16YC20,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4F_16YC20,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_16YC21,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_16YC21,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC21,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4F_16YC21,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4F_16YC21,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_16YC24,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_16YC24,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC24,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_I,3,RM__Type_I_MTases;RM__Type_I_REases;RM__Type_I_S
7PB4F_16YC24,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC3,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC3,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC4,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_16YC4,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC4,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4F_16YC4,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
7PB4F_16YC4,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_16YC6,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC6,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC7,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC7,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_16YC8,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_16YC8,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC8,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4F_16YC8,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4F_16YC8,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_16YC9,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_16YC9,A,A.3,acera84,Family 7 - Adult 2 - Lineage 84 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4F_Z01_10_23YDC_A1010,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_Z01_10_23YDC_A1010,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_Z01_10_23YDC_A1010,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4F_Z01_10_23YDC_A1010,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4F_Z01_10_23YDC_A1010,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_Z01_11_23YDC_A1111,K,K.1.2,acera3,Family 7 - Adult 2 - Lineage 3 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas1_I-E_1;Cas__cas3_I_2;Cas__cas2_I-E_1;Cas__cas7_I-E_16;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas8e_I-E_5;Cas__cse2gr11_I-E_6
7PB4F_Z01_12_23YDC_A1212,K,K.1.2,acera3,Family 7 - Adult 2 - Lineage 3 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cse2gr11_I-E_6;Cas__cas1_I-E_1;Cas__cas7_I-E_16;Cas__cas2_I-E_1;Cas__cas3_I_2;Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas8e_I-E_5
7PB4F_Z01_13_23YDC_B113,K,K.1.2,acera4,Family 7 - Adult 2 - Lineage 4 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cse2gr11_I-E_6;Cas__cas7_I-E_16;Cas__cas5_I-E_13;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas3_I_2;Cas__cas1_I-E_1
7PB4F_Z01_14_23YDC_B214,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_Z01_14_23YDC_B214,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_Z01_14_23YDC_B214,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4F_Z01_14_23YDC_B214,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4F_Z01_14_23YDC_B214,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_Z01_15_23YDC_B315,K,K.1.2,acera3,Family 7 - Adult 2 - Lineage 3 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas3_I_2;Cas__cas7_I-E_16;Cas__cas5_I-E_13;Cas__cas2_I-E_1;Cas__cse2gr11_I-E_6;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas8e_I-E_5;Cas__cas1_I-E_1
7PB4F_Z01_16_23YDC_B416,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_Z01_16_23YDC_B416,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_Z01_16_23YDC_B416,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4F_Z01_16_23YDC_B416,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4F_Z01_16_23YDC_B416,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_Z01_6_23YDC_A66,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_Z01_6_23YDC_A66,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_Z01_6_23YDC_A66,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4F_Z01_6_23YDC_A66,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4F_Z01_6_23YDC_A66,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_Z01_7_23YDC_A77,K,K.1.2,acera3,Family 7 - Adult 2 - Lineage 3 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas3_I_2;Cas__cas7_I-E_16;Cas__cas2_I-E_1;Cas__cas5_I-E_13;Cas__cse2gr11_I-E_6;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas8e_I-E_5;Cas__cas1_I-E_1
7PB4F_Z01_8_23YDC_A88,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4F_Z01_8_23YDC_A88,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4F_Z01_8_23YDC_A88,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Gabija,Gabija,2,Gabija__GajA;Gabija__GajB_2
7PB4F_Z01_8_23YDC_A88,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
7PB4F_Z01_8_23YDC_A88,H,H.2,acera2,Family 7 - Adult 2 - Lineage 2 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4F_Z01_9_23YDC_A99,K,K.1.2,acera3,Family 7 - Adult 2 - Lineage 3 - TP4,Cas,CAS_Class1-Subtype-I-E,8,Cas__cse2gr11_I-E_6;Cas__cas1_I-E_1;Cas__cas2_I-E_1;Cas__cas7_I-E_16;Cas__cas5_I-E_13;Cas__cas3_I_2;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas8e_I-E_5
7PB4K_16YC49,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC49,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC49,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4K_16YC49,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
7PB4K_16YC49,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,RM,RM_Type_III,2,RM_Type_III__Type_III_MTases;RM_Type_III__Type_III_REases
7PB4K_16YC51,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC51,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC54,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC54,A,A.3,acera86,Family 7 - Adult 2 - Lineage 86 - TP4,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
7PB4K_16YC55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,AbiD,AbiD,1,AbiD__AbiD
7PB4K_16YC55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
7PB4K_16YC55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
7PB4K_16YC55,H,H.2,acera1,Family 7 - Adult 2 - Lineage 1 - TP4,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
